user_id,frequency_1,frequency_2,frequency_3,frequency_4,frequency_5,frequency_6,tralength_1_2,tralength_1_3,tralength_1_4,tralength_1_5,tralength_1_6,tralength_2_3,tralength_2_4,tralength_2_5,tralength_2_6,tralength_3_4,tralength_3_5,tralength_3_6,tralength_4_5,tralength_4_6,tralength_5_6,wtralength_1_2,wtralength_1_3,wtralength_1_4,wtralength_1_5,wtralength_1_6,wtralength_2_3,wtralength_2_4,wtralength_2_5,wtralength_2_6,wtralength_3_4,wtralength_3_5,wtralength_3_6,wtralength_4_5,wtralength_4_6,wtralength_5_6,gender
520499217,0.52631578947368421060,1.57894736842105263160,11.05263157894736842100,0.00000000000000000000,0.00000000000000000000,6.84210526315789473680,,,,,,,,,,,,2095.5127992559806,,,,5233.650176251836,,,,2303.472307939395,,,,4760.233014428943,,,948.5386780494241,,,,M
520819989,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.42857142857142857140,18.57142857142857142860,,,,,,,,,,,,,,,673.9758564872096,,,,,,,,,,,,,,,,F
521709888,0.00000000000000000000,2.85714285714285714280,0.71428571428571428580,1.42857142857142857140,2.85714285714285714280,12.14285714285714285720,,,,,,,,1989.0041674653692,7213.587044900198,,,,,4754.13573500812,451.4434201604994,,,,,,7327.989818131903,,,,,,2844.01371634284,,,,F
521825946,19.97652582159624413140,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02347417840375586860,,,,,126.85737604171874,,,,,,,,,,,,,,,,,,,,,,,,,,M
521834339,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
522461506,0.00000000000000000000,4.34782608695652173920,3.47826086956521739140,0.00000000000000000000,0.00000000000000000000,12.17391304347826086960,,,,,,9032.050525545686,,,5789.740689395491,,,9245.31175049321,,,,,,,,,5478.611974812804,,,8994.59458151678,,,1118.4224218940694,,,,O
522635738,0.97560975609756097560,4.39024390243902439020,12.03252032520325203260,0.00000000000000000000,0.32520325203252032520,2.27642276422764227640,4747.678332443895,10234.769460037793,,,2682.490373602881,5245.613728580278,,2018.1808353640495,4493.948339640668,,,3248.21928197607,,,,1362.4106609703504,10513.027053945518,,,,9052.252520596348,,1091.028886846671,5438.855046851063,,,3965.3108711199243,,,,M
522662101,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
522876809,13.68421052631578947360,0.00000000000000000000,0.00000000000000000000,5.26315789473684210520,0.00000000000000000000,1.05263157894736842100,,,1485.345866948941,,,,,,,,,,,,,,,782.5467268842649,,,,,,,,,,,8941.394283411626,,M
525493648,0.00000000000000000000,0.74074074074074074080,2.96296296296296296300,2.22222222222222222220,0.00000000000000000000,14.07407407407407407400,,,,,,,,,,3272.909363721546,,5964.248953811537,,3255.0439875630573,,,,,,,,,,6776.947283732965,,,,,,,M
525802085,12.17391304347826086960,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6.95652173913043478260,0.86956521739130434780,,,,8019.955829662841,,,,,,,,,,,,,,,3213.297254747124,3107.220582921682,,,,,,,,,,,F
527504211,2.00000000000000000000,0.00000000000000000000,4.00000000000000000000,0.00000000000000000000,0.00000000000000000000,14.00000000000000000000,,,,,,,,,,,,,,,,,7369.993485902875,,,9116.115294079098,,,,,,,1190.2709919004521,,,,M
527531577,5.94594594594594594600,1.08108108108108108100,0.00000000000000000000,2.16216216216216216220,2.70270270270270270280,8.10810810810810810820,1316.3443759178017,,4124.291374939288,3125.024360907198,8012.670263804052,,,,6563.509996996976,,,,,,,,,,2191.7283972526384,8861.0316981152,,,,,,,,,,8258.2925087856,F
527677414,16.30252100840336134460,2.18487394957983193280,0.08403361344537815120,0.92436974789915966380,0.08403361344537815120,0.42016806722689075640,1933.4048048973316,6261.505365149745,2183.8713280129095,528.5426972801628,,,,,,6676.980588720528,,,,,,2108.6723099060678,,50.8531084601505,,,,1993.9012809528574,,,,,,,7912.064688415709,,F
529091919,18.14814814814814814820,1.48148148148148148140,0.37037037037037037040,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2252.889636166361,716.6423409000722,,,,,,,,,,,,,,1779.801885906782,,,,,,,,,,,,,,,M
529672524,7.63636363636363636360,10.00000000000000000000,0.18181818181818181820,0.18181818181818181820,0.00000000000000000000,2.00000000000000000000,1189.530204045934,2767.1595547081592,236.31547540897463,,4488.852772304479,3024.6228365157913,,,6081.882479825807,,,,,,,1534.77870476126,,,,5269.740279148829,,,,5192.921441118657,,,,,,,M
529762644,2.96296296296296296300,0.00000000000000000000,0.00000000000000000000,3.70370370370370370380,0.00000000000000000000,13.33333333333333333340,,,5757.115783531155,,,,,,,,,,,4932.668000309021,,,,,,3735.280448379761,,,,,,,,,,,M
531021811,14.16666666666666666660,1.66666666666666666660,0.00000000000000000000,3.33333333333333333340,0.83333333333333333340,0.00000000000000000000,3279.6107437251158,,2312.042434264898,288.1194433542071,,,1924.4671236931201,1157.4901928228683,,,,,,,,,,,,,,,,,,,,,,,F
531062203,12.00000000000000000000,5.33333333333333333340,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.66666666666666666660,1173.7403703883176,,,,5486.956883903491,,,,6222.350939470549,,,,,,,,,,,6358.2206331787465,,,,,,,,,,,F
532671643,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O
533281820,10.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10.00000000000000000000,,,,,4149.296624102492,,,,,,,,,,,,,,,,,,,,,,,,,,F
534963698,14.54545454545454545460,5.45454545454545454540,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,944.3358156936636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
536750710,6.66666666666666666660,1.33333333333333333340,0.66666666666666666660,3.33333333333333333340,1.33333333333333333340,6.66666666666666666660,10270.196481495797,,1135.8099789597102,,710.6044759096718,,7373.0965205326565,,,,8469.163500285056,1838.1676252296622,,94.27088072252478,7283.10572440632,1679.2110375375005,,,2339.920057272464,5226.803704179524,,,,5851.245179220125,,,,,,,M
537793263,18.26086956521739130440,0.86956521739130434780,0.00000000000000000000,0.00000000000000000000,0.86956521739130434780,0.00000000000000000000,1524.4148776976988,,,420.26544387872417,,,,,,,,,,,,2801.2480876498203,,,,,,,,,,,,,,,F
540677187,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
541447998,19.08256880733944954120,0.00000000000000000000,0.36697247706422018340,0.00000000000000000000,0.00000000000000000000,0.55045871559633027520,,1962.2992517671262,,,1531.9121714213966,,,,,,,,,,,,,,,4456.306274275379,,,,,,,,,,,F
541991835,1.90476190476190476200,6.66666666666666666660,0.00000000000000000000,2.85714285714285714280,4.76190476190476190480,3.80952380952380952380,1514.510048077794,,4526.369737640175,,3783.707878725237,,2661.6008686621212,,7130.657941902603,,,,,6201.404639406741,,,,,,,,,,4394.292747472888,,,,,,8629.261020939177,F
542232769,1.42857142857142857140,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5.71428571428571428580,12.85714285714285714280,,,,,,,,,,,,,,,8162.642901580589,,,,,2324.716468314403,,,,,,,,,,7394.5329865357,F
543899188,3.01075268817204301080,3.87096774193548387100,0.00000000000000000000,0.00000000000000000000,5.59139784946236559140,7.52688172043010752680,4582.622816319054,,,3295.757283627767,8398.139997753415,,,3886.561815203103,10409.046140003711,,,,,,10770.962542001309,4549.3221896071755,,,597.2450484978077,7560.925996904019,,,4396.257256848179,6131.449977044451,,,,,,9894.575394120679,F
544048893,3.07692307692307692300,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,16.92307692307692307700,,,,,7080.801207900491,,,,,,,,,,,,,,,7148.105135227075,,,,,,,,,,,M
544522871,4.76331360946745562140,0.17751479289940828400,13.66863905325443786980,1.15384615384615384620,0.00000000000000000000,0.23668639053254437860,4353.0049322229925,1066.6737136430995,3296.408436100539,,3873.2961011370194,2427.4848864850096,,,1479.2103298940892,3060.555116421115,,3655.4171413125623,,,,1610.8920956382703,915.7203055598247,765.7098602015178,,749.0383902705075,,,,,1395.5969531099986,,435.1317465816726,,,,M
544907265,12.18934911242603550300,1.42011834319526627220,6.15384615384615384620,0.00000000000000000000,0.00000000000000000000,0.23668639053254437860,1117.863765690921,1630.35170371377,,,3637.3345449498856,,,,,,,,,,,,4986.078717985366,,,5521.340551701713,3952.447947412162,,,,,,,,,,M
545465243,0.00000000000000000000,4.61538461538461538460,6.15384615384615384620,0.00000000000000000000,3.07692307692307692300,6.15384615384615384620,,,,,,,,,,,,10635.171304738087,,,9256.842646743831,,,,,,,,,,,,,,,,M
546176643,1.66666666666666666660,0.00000000000000000000,0.00000000000000000000,1.66666666666666666660,0.00000000000000000000,16.66666666666666666660,,,,,,,,,,,,,,2593.8354176925473,,,,,,4788.8525203013305,,,,,,,,,,,F
546190254,0.43795620437956204380,1.02189781021897810220,0.00000000000000000000,2.18978102189781021900,10.21897810218978102180,6.13138686131386861320,8307.692061093452,,,5275.306947542114,,,3972.543670482097,3135.107371043328,7891.7087881740035,,,,1834.0961546665587,5226.092225668209,4350.52837597227,,,3479.7156431468725,,10128.86609904378,,1228.7514383012117,5425.4553624710725,3662.595036184226,,,,1418.1067313633496,3992.8203515300615,5162.716129809658,F
546538609,19.66666666666666666660,0.00000000000000000000,0.33333333333333333340,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,762.3541269210697,,,,,,,,,,,,,,M
547243841,14.44444444444444444440,0.00000000000000000000,0.00000000000000000000,1.11111111111111111120,4.44444444444444444440,0.00000000000000000000,,,5139.305420860936,1604.2476804378796,,,,,,,,,,,,,,,,,,,,,,,,,,,M
547359084,18.75000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.25000000000000000000,,,,,,,,,,,,,,,,,,,,6275.598294961319,,,,,,,,,,,M
548735618,12.90322580645161290320,2.58064516129032258060,0.64516129032258064520,0.00000000000000000000,3.87096774193548387100,0.00000000000000000000,1458.8488867090164,,,1015.0344124400183,,,,,,,,,,,,2565.51733935426,4167.11180541914,,,,,,,,,,,,,,M
548860118,12.82051282051282051280,0.51282051282051282060,5.12820512820512820520,0.51282051282051282060,0.00000000000000000000,1.02564102564102564100,9770.558907501116,2414.5369842592236,,,,,,,,3996.9735416827198,,,,,,,,,,2588.3130930024367,,,,,,,,,,,M
549204776,6.00000000000000000000,1.00000000000000000000,5.50000000000000000000,0.00000000000000000000,1.00000000000000000000,6.50000000000000000000,,5909.536999059197,,,5394.899928479034,9016.833897383609,,,6661.65137777953,,,9056.272278120125,,,8451.998721241907,,6325.366006775105,,9667.46451493016,1925.5456402680936,,,,,,4118.787098957905,11027.531098392776,,,,M
549207522,0.00000000000000000000,2.72727272727272727280,0.00000000000000000000,5.45454545454545454540,4.54545454545454545460,7.27272727272727272720,,,,,,,5416.875996105558,,7400.370286745354,,,,5657.5618917970205,3759.2735647322875,2852.9008524825913,,,,,,,2974.429409053047,,,,,,,6615.370359660427,,M
549738410,17.82771535580524344560,0.22471910112359550560,0.67415730337078651680,0.00000000000000000000,0.97378277153558052440,0.29962546816479400740,,3284.8481230225457,,2698.3029527314557,3569.602415533953,,,,,,2059.054937546169,,,,,1787.002033560947,,,2930.0333616846115,,,,,,,,,,,,F
550661946,16.77902621722846441940,0.29962546816479400740,0.07490636704119850180,2.32209737827715355800,0.52434456928838951320,0.00000000000000000000,2509.3490700785273,,2730.0143998051794,979.7405333332881,,,2157.7059578070193,,,,,,,,,446.1276195336553,6742.33931533531,,1702.4414720757818,,,,,,,,,,,,F
551316885,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
551515100,14.34782608695652173920,0.00000000000000000000,0.00000000000000000000,0.86956521739130434780,0.00000000000000000000,4.78260869565217391300,,,4178.272923320428,,2365.2512178603015,,,,,,,,,,,,,,,,,,,,,,,,,,F
552992089,8.00000000000000000000,1.33333333333333333340,0.00000000000000000000,4.88888888888888888880,1.33333333333333333340,4.44444444444444444440,,,2415.5188814155313,,4817.512744648277,,2502.28496429929,,5051.957431710524,,,,,4031.3484566556504,,3408.1701645282824,,,,,,,2008.2142068552162,,,,,3200.3484923647306,3824.2717547397406,361.60741442400536,M
553176896,0.00000000000000000000,1.05263157894736842100,0.00000000000000000000,16.84210526315789473680,2.10526315789473684220,0.00000000000000000000,,,,,,,1228.0486556131832,,,,,,136.84625737882104,,,,,,,,,,,,,,,,,,M
554486597,0.00000000000000000000,0.00000000000000000000,1.53846153846153846160,10.76923076923076923080,3.07692307692307692300,4.61538461538461538460,,,,,,,,,,1261.3418487913054,,,199.73191251059245,,,,,,,,,,,,,,,660.6676955698464,35.47489128462578,,M
554657519,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
554724961,4.11764705882352941180,0.00000000000000000000,0.00000000000000000000,15.88235294117647058820,0.00000000000000000000,0.00000000000000000000,,,2362.94787264088,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
555425794,14.41860465116279069760,0.93023255813953488380,0.46511627906976744180,1.86046511627906976740,0.46511627906976744180,1.86046511627906976740,,43.85212451963029,,,10494.500007331564,,,,,,,,,,,3937.6123148411752,,,,7073.126028491256,,,6258.691754282339,,,,,,55.02487073032296,,M
556194528,0.00000000000000000000,2.00000000000000000000,2.00000000000000000000,14.00000000000000000000,0.00000000000000000000,2.00000000000000000000,,,,,,,,,,,,,,,,,,,,,1325.7995196280901,2569.212082157202,,,,,,,2914.883715318575,,M
556550754,12.63157894736842105260,2.10526315789473684220,0.35087719298245614040,2.45614035087719298240,1.05263157894736842100,1.40350877192982456140,4302.044025439458,2745.837061313283,2695.734702226544,1258.2267184370642,2982.521700181885,,7003.246160370818,,,,,,2506.3676395488546,605.480181226729,,6411.380996978999,,5284.917858175079,,9228.469257160905,,,,,,,,,,,F
557256292,16.80000000000000000000,1.60000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.60000000000000000000,,,,,3575.0179814476614,,,,,,,,,,,3972.142850533523,,,,4579.583575294168,,,,,,,,,,,F
557339974,0.42553191489361702120,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.42553191489361702120,19.14893617021276595740,,,,,4565.816835285179,,,,,,,,,,,,,,,,,,,,,,,,,1006.4093452922955,M
558153714,18.52760736196319018400,0.36809815950920245400,0.00000000000000000000,0.00000000000000000000,1.10429447852760736200,0.00000000000000000000,1009.5159192715381,,,335.4046697767973,,,,,,,,,,,,,,,,,,,,,,,,,,,F
558779542,0.00000000000000000000,7.50000000000000000000,2.50000000000000000000,0.00000000000000000000,0.83333333333333333340,9.16666666666666666660,,,,,,6813.400289567847,,,4244.132186447316,,,1614.89416750844,,,,,,,,,4466.843116700811,,761.7616615642739,7924.235552165555,,,,,,2460.4883204244966,M
559056357,19.21259842519685039380,0.00000000000000000000,0.07874015748031496060,0.07874015748031496060,0.62992125984251968500,0.00000000000000000000,,2562.795718796652,10327.139389502921,428.9816563656511,,,,,,8081.745612248449,,,,,,,,,,,,,,,,,,,,,M
559789595,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
560750008,19.54347826086956521740,0.27173913043478260860,0.01086956521739130440,0.04347826086956521740,0.04347826086956521740,0.08695652173913043480,495.1262550897757,,1145.7556405836874,3816.475186918665,2024.7939092260417,,1834.253753536136,,1686.8804515696215,,,,,1370.526575140511,,3838.7779381809105,5484.964547651196,,,,,,,,,,,,,,M
563146128,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,19.00000000000000000000,,,,,,,,,,,,,,,2671.727663650863,,,,,,,,,,,,,,,,M
565480545,0.86956521739130434780,0.00000000000000000000,1.73913043478260869560,8.69565217391304347820,0.00000000000000000000,8.69565217391304347820,,,6294.961520334695,,,,,,,2420.943237754537,,705.8116801263985,,3632.862783448376,,,,,,,,,,,,,,,,,M
565795382,16.00000000000000000000,0.14814814814814814820,0.00000000000000000000,3.55555555555555555560,0.00000000000000000000,0.29629629629629629620,2797.2094260712106,,2766.5212155254567,,,,,,,,,,,,,,,2764.2672139844276,,3712.282795400511,,,,,,,,,,,M
566827368,2.50000000000000000000,0.00000000000000000000,0.00000000000000000000,2.50000000000000000000,1.25000000000000000000,13.75000000000000000000,,,,,,,,,,,,,,,,,,,5315.305722715289,2516.781452539238,,,,,,,,,6467.980899455859,3094.319554750758,M
567488177,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
570479275,7.77777777777777777780,0.00000000000000000000,0.00000000000000000000,2.22222222222222222220,1.11111111111111111120,8.88888888888888888880,,,2688.7938047975367,,11595.779675793983,,,,,,,,,3265.3547773914097,,,,,1366.7103946900024,4520.356873703422,,,,,,,,,5663.212945903027,4972.806873039904,F
571096265,0.00000000000000000000,16.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,,,,,,6225.7626954490925,,,10256.634358023928,,,,,,,,,,,,,,,,,,,,,,F
571297613,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14925373134328358200,0.00000000000000000000,19.85074626865671641800,,,,,,,,,,,,,,4192.645954145031,,,,,,,,,,,,,,,,,M
571880628,18.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,4910.222669628464,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
573089240,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,12.63157894736842105260,5.26315789473684210520,2.10526315789473684220,,,,,,,,,,,,,5158.970488965718,2282.9619749179747,,,,,,,,,,,,,,3292.059736294733,,,M
573837715,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.42857142857142857140,18.57142857142857142860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
575744974,0.99099099099099099100,0.09009009009009009000,0.18018018018018018020,16.93693693693693693700,0.99099099099099099100,0.81081081081081081080,,,1682.509106307369,,,,,,,5339.285598610128,,,1350.915521159395,1803.183622833975,,,,1889.8062726897683,,,,5272.180129675665,,,1037.5583221446543,711.4663515209478,,1112.9485409172944,1080.5951352236207,2361.7974519047602,F
577520972,16.80000000000000000000,1.60000000000000000000,0.80000000000000000000,0.80000000000000000000,0.00000000000000000000,0.00000000000000000000,2759.332465504147,489.3548834049493,,,,,,,,,,,,,,,,307.1776931537769,,,,,,,,,,,,,F
578596176,0.00000000000000000000,0.00000000000000000000,1.66666666666666666660,16.66666666666666666660,1.66666666666666666660,0.00000000000000000000,,,,,,,,,,,,,3846.4956819891727,,,,,,,,,,,,677.0370923903173,,,,,,F
579527117,0.00000000000000000000,0.00000000000000000000,0.37037037037037037040,0.00000000000000000000,1.11111111111111111120,18.51851851851851851860,,,,,,,,,,,,4645.243441977283,,,7577.910317276749,,,,,,,,,,,,,,,184.53898201175593,M
581340855,9.60674157303370786520,1.06741573033707865160,4.04494382022471910120,4.88764044943820224720,0.16853932584269662920,0.22471910112359550560,3527.9833940638587,2586.3819423087784,3306.4824207078505,5498.050441751343,3508.75380017711,3356.570573550873,6393.449154990789,,8791.089455727662,3290.821728352651,,2804.0018492217637,3994.3171159432804,,,3317.8971690409453,2829.367708635103,3489.687324384249,,3600.9659028728256,,,,,,,,,,,M
581425104,7.36842105263157894740,0.00000000000000000000,0.00000000000000000000,9.47368421052631578940,2.10526315789473684220,1.05263157894736842100,,,1643.3709625773158,,2156.4520353721005,,,,,,,,,,,,,,911.4751249652278,,,,,,,,,,,,F
583316201,12.85714285714285714280,2.85714285714285714280,1.42857142857142857140,0.00000000000000000000,0.00000000000000000000,2.85714285714285714280,3561.919246378963,,,,,,,,,,,,,,,,,,,2081.1294760163137,6680.902632303155,,,2581.898299523279,,,,,,,O
583475028,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5.00000000000000000000,15.00000000000000000000,,,,,,,,,,,,,,,1285.6137372429637,,,,,,,,,,,,,,,,F
585408057,12.43243243243243243240,5.94594594594594594600,1.08108108108108108100,0.00000000000000000000,0.00000000000000000000,0.54054054054054054060,872.1188482586505,8107.03235732743,,,,5671.090302473654,,,8660.148459293097,,,,,,,358.0708702403835,,,,,,,,,,,,,,,M
586378500,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
589238972,18.86363636363636363640,0.00000000000000000000,0.90909090909090909100,0.00000000000000000000,0.22727272727272727280,0.00000000000000000000,,,,6084.44959292183,,,,,,,,,,,,,1573.9814611517459,,,,,,,,,,,,,,F
589268436,7.25146198830409356720,2.06627680311890838200,0.31189083820662768040,0.31189083820662768040,1.24756335282651072120,8.81091617933723196880,4790.580308090306,3414.998732702412,5952.074120616347,6102.137522625257,5686.575022812769,,5980.143913292224,7728.773394255153,6514.120053077567,,9118.573675862664,8751.231462159185,,4393.974152333778,5929.72729032709,5369.548923674023,3353.811469574789,,3838.43143397488,5580.904310870523,,,7832.003759782767,6356.886553395878,,4660.023406701011,3855.312967942745,,3450.9578889533154,6553.459550584107,O
593767669,18.28571428571428571420,0.95238095238095238100,0.00000000000000000000,0.19047619047619047620,0.00000000000000000000,0.57142857142857142860,28.486519694896288,,84.37959192540164,,2185.591446862984,,,,,,,,,,,,,,,,,,,,,,,,,,F
594341307,6.70329670329670329680,13.29670329670329670320,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,458.73574723172135,,,,,,,,,,,,,,,61.757927397011166,,,,,,,,,,,,,,,M
594905953,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.42857142857142857140,0.00000000000000000000,18.57142857142857142860,,,,,,,,,,,,,,3409.859454230238,,,,,,,,,,,,,,,,,F
595844072,0.47058823529411764700,0.11764705882352941180,0.00000000000000000000,19.11764705882352941180,0.00000000000000000000,0.29411764705882352940,613.7718617204229,,1039.8457966827184,,,,486.59529387952523,,,,,,,2017.6195109184828,,,,,,,,,,,,,,,1121.8617572549301,,M
596121735,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,19.41176470588235294120,0.00000000000000000000,0.58823529411764705880,,,,,,,,,,,,,,822.4888775311545,,,,,,,,,,,,,,,,,F
596414378,2.10526315789473684220,3.15789473684210526320,2.10526315789473684220,3.15789473684210526320,4.21052631578947368420,5.26315789473684210520,,,551.55481554076,901.0631008084492,940.2020028324758,,339.3858412146604,1530.3111761013888,1124.750153701957,2602.641795782924,,1193.5856204153492,1462.6478318457869,,6686.203664686582,,,,,,,,,,,,,,,,F
597958929,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,18.40000000000000000000,0.00000000000000000000,1.60000000000000000000,,,,,,,,,,,,,,1071.5173254859947,,,,,,,,,,,,,,,,,M
598138140,4.28571428571428571420,1.42857142857142857140,0.00000000000000000000,2.85714285714285714280,2.85714285714285714280,8.57142857142857142860,6078.506487563168,,,,,,,2766.5170462978194,,,,,,,1721.1243281121378,,,,,,,,,,,,,2738.234330662729,,,M
599632756,0.17543859649122807020,0.00000000000000000000,0.00000000000000000000,11.57894736842105263160,7.71929824561403508780,0.52631578947368421060,,,,,,,,,,,,,610.7362325198442,1528.7893290994355,2337.327105130432,,,,8065.936608464823,,,,,,,,,,,4139.090761294788,F
601283348,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
601747704,5.71428571428571428580,0.07142857142857142860,0.00000000000000000000,0.07142857142857142860,0.00000000000000000000,14.14285714285714285720,,,,,893.0573287497979,,,,,,,,,5844.323787531744,,,,,,882.3326777042375,,,,3096.5388368245663,,,,,,,F
602926933,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
602971394,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
602990944,18.86792452830188679240,0.75471698113207547160,0.00000000000000000000,0.37735849056603773580,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,3503.028313937447,,655.7980484603873,,,,,,,,,,,,,F
603412751,6.37931034482758620680,3.62068965517241379320,0.51724137931034482760,0.34482758620689655180,2.75862068965517241380,6.37931034482758620680,820.1970685478645,3581.3071032974094,2134.3944337971116,923.6255178339252,4908.460433372282,,2198.329108860046,315.6087461288273,5027.806674434442,,,3966.0407629907236,,,3780.106234402528,1159.289448991701,,,982.3567604757086,4470.372327527526,,,885.5113497942965,4787.441346033234,,,,3626.7567193480622,2655.403204813711,4984.693113601407,M
604132254,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
605490919,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,20.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O
607405853,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
607581581,15.05338078291814946620,0.28469750889679715300,0.14234875444839857660,0.10676156583629893240,0.28469750889679715300,4.12811387900355871880,2899.9979446059883,2351.144332366713,1768.2216462584659,,4406.50257836756,,,3468.020389498391,4244.921551239782,,,1047.5020560882174,3667.016903446608,4816.273920312662,5472.340566394256,,,,1718.922914250118,,,,1130.222028832605,7563.348435659204,,,3749.6054357407556,,,,F
608859327,18.93939393939393939400,0.00000000000000000000,0.00000000000000000000,0.45454545454545454540,0.15151515151515151520,0.45454545454545454540,,,2830.5842421122657,,,,,,,,,,,,,,,,7805.77344520486,4580.34363789651,,,,,,,,,,,M
611902763,20.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
613905231,18.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.00000000000000000000,,,,,,,,,,,,,,,,,,,,2866.888091441481,,,,,,,,,,,F
